0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,target
-2.110935471905132,-2.069338902861497,0.4653069120066019,-0.05253267128900691,-0.5272420459345708,-0.30619134287898647,-0.15072545719486025,0.08061666249184063,2.5295854714986836,-0.5239834714790851,-0.3706597726748211,-0.9308821011777533,0.13268623981053695,1.1447798132187568,0.5911304690355649,-0.47290543770726634,-1.0292057549021512,-0.5929029213077103,1.36526194419642,-0.5763400513516993,-1.2222287516449166,-0.027564955884762182,0.1302362310818167,1.477378780740221,1.2685131390350843,-0.19071591671310703,1.0985004914691667,0.6437460347227312,0.2801080441449732,-0.9895780954164474,-0.45722141627600643,0.13400834045416077,-1.2375236908870622,0.1662203359093692,1.1226688277152959,-0.6645473466229799,0.26934783356340397,-0.3271045786588297,0.3284452504638876,0
-0.27283885916613165,2.8645069184682947,0.49057186980845907,-0.8552380335428225,-0.24035533317365282,-1.9920474116607387,-1.2821379372233102,-1.1391059631321885,-0.3417452843387528,-0.025861419364532574,1.851822201066178,-0.8004853806293518,1.0218155724863722,0.595828229037497,-0.44903853621378614,-0.11667594157398323,-0.4263826931062367,-0.11464581639832107,-0.25682958900274716,0.2843443475577041,-0.7584467464403116,-1.8719427301663618,0.9052938902066374,0.14476754433793684,0.7635979419028395,-1.3211627147451908,-0.13555981600280392,-0.8081390681022768,-0.41842087055160787,0.12833621161734143,-0.7903071468423276,0.8282421738414185,0.5813547617711771,-0.09206169303577964,0.38990374140948564,0.03511098024974332,1.0542610063783215,0.23736448128324528,-0.732889357821657,7
-1.4706210282917012,1.3113633948409085,1.868518005780422,2.9494282175238755,-1.372343909250434,-0.3821551106869723,2.0459073442695908,1.6509954383582104,1.4525454912407483,0.2947697324341152,-0.13887979682805257,-0.5167706519298176,0.5360278063614983,1.180813444653868,-0.36300142050108913,-0.7040367958652701,-0.4782083441499995,-0.8992946952428198,-0.3447955829774392,0.13371093815345672,0.11920108340746145,0.33777818300831935,0.5895447433264008,0.8517648949625253,1.0772477361185222,-0.09945301642746315,-0.32615188638723525,0.004392696811790132,-0.1701657725654069,0.04616407650185815,-0.08584859353128053,0.4275584187615443,1.0643411638061484,-0.14001085993905055,0.07895639666942593,-0.13797947231052474,-0.1219498461366743,-0.07654470788929076,-0.4173436684243749,1
1.927849460751599,0.6256046996063739,-0.5341668803072964,2.3442516270030076,-0.6784277022864958,-0.10431559326623575,0.2658644055069998,-0.22221300727908697,1.3744001423445282,-0.3667406742203967,1.3960688753165187,-0.7599260206918516,0.7029925475889865,-1.2176097843947369,0.059449327036878864,0.09102523116471446,0.03555436694920266,0.9495621380734334,0.5831686294141207,0.17910151621460482,0.7632808665391169,-0.20218601675280065,0.1699292474042774,0.08481825986792779,0.05895076881339956,-0.2336771789911045,-1.018508203434286,0.2674197022443053,0.08900370100569537,-0.4845503588880815,0.2042759920813006,0.47565342611898753,1.5450527779697765,0.821104561485842,-0.4970883505625553,-0.44259802809852034,0.1576738757040308,0.5929523372684975,0.676204366854109,3
-0.8752754765374973,-2.297202960937988,-2.919235981936832,-1.0644366912880643,-0.15946393128897376,-0.27399092105590706,-1.9498148144155107,1.071695838656841,1.163823840024023,-0.5992238476302413,-0.6949935268145839,0.904432352236561,-0.5562731268262912,0.6643876212701452,-0.5453802096151436,-0.25726578131034367,-0.6268379262492796,0.8995297102323896,1.065903516904476,-0.17503032836766827,0.8399512013579193,-0.5067079141559898,-0.21194548868199706,-0.2785059458952539,-0.5338555787051237,0.36038782443748196,-0.37751162950482886,-0.3361938096590326,0.056027803691211325,0.4953111630189106,0.6305324272635481,0.47593039326371356,0.17225619418735383,-0.25865075289689543,-0.953601800920264,-0.3494750009636851,-0.205550009082572,0.10230632396272032,-0.13778383993400303,0
4.495690637981955,3.113466734496552,0.993481905151759,-8.810233546524,0.21963354114002778,1.8755736765440978,4.00073752232761,-1.562923487635649,-3.693973719915023,-2.217673330508698,-0.2991121779775468,1.7686986145516383,-1.0966799616713934,3.2347419793004426,0.14822854821798923,-3.37426811626427,-1.2267967009850318,-1.2355406394725625,0.5035636659453206,0.4802181201766276,-0.7908849540116557,-1.1299347740098529,0.7521125958692764,1.9745131241346952,-0.5116041230437554,0.08131378255745936,-1.5157297829319052,0.5628669571903578,0.7378502267982446,-0.4611582505490912,-0.4491343696770584,1.3617930291522207,-0.11080930087534041,-0.5911725909372763,-0.053577402031173324,0.22369398113645453,0.7481097935521682,-0.05029752678891432,-0.37606998915582956,5
-0.9873579828098258,-4.790746216666337,-0.4580554538820601,-0.7904856198044375,1.4179155077239083,-0.7670273968088309,0.4246371941973982,-2.389547225741279,-0.4341221676753108,0.4780037214611509,0.3603851745217476,-0.46827566730305087,-0.5227412648277023,-1.6323238183874982,-0.3378159840396018,0.7093784635158944,0.38800825239144693,-1.2927663434855936,-0.6830901269350423,0.06430665652236339,0.05077339888550675,-0.6372398582684062,0.080453762848783,-0.15793742126106936,-1.248038019906299,0.1601314564113085,0.26576720521030545,0.6555286801371798,0.43691264357586085,0.045004978276349354,0.910622236621861,0.1815574772558397,-0.3450231239537272,0.0179104782367631,-0.45209027541684144,0.3600144770321055,-0.23443922359376368,0.0732752086429604,0.30014722527230697,6
-3.1344567929165223,-0.4022775676525932,-2.853446249692644,-1.1219578495252456,-0.9197097247350181,1.065296946208769,-1.2430472441226452,0.7792662446257284,2.1143778047230475,-1.97228452868207,-0.2738276089280145,0.017806261058971713,-0.5673253063995629,1.282453047115409,0.9732945793581319,0.5061076253799294,-0.007777059030207318,0.6173374131873105,1.0717064155391687,0.07221516264386135,-0.3242538296588388,0.2706625820468002,0.13936422708432278,-1.069708098887279,-0.9320594567026791,-0.880093449191946,-1.0680446974916926,-0.49730577275943283,-0.30919038786727926,0.18032129868576535,-1.326466823659491,-0.3543436629281183,-0.5552987160108112,-0.13165184517520823,-0.5295066440298694,0.885681898981616,0.504399351417997,0.11965196205284905,0.5337103547519283,0
-3.6329432780313877,4.412890102353212,-0.058491346211406545,0.16467817934349915,-0.12110494056243602,-0.6627462304966234,-1.7279527999251831,0.017461694399516288,-0.6864899401940963,-0.6638378030083022,0.47161435619445924,0.43260368788959036,-0.735867360680073,0.03688684955730477,1.3474346863924411,-0.7585607067566968,-0.0297504767659806,-0.6852361705309127,0.3864653779733604,-0.028850210762654524,-0.311462352312284,0.5381884250367509,-0.7780243219345454,-1.4778706378030404,-0.9228138468086536,0.3209061602793344,-0.16023476917234214,-0.9421062372304648,0.6961938358660369,-0.501410392942002,0.7540449147146658,-1.3493808220119863,0.4749056468418648,-0.20800011377485528,-0.8050961489952758,-1.075511829006693,0.4484350837328682,0.055834268301337184,-0.2672338333940807,7
-2.9697571838538437,-0.3830294835593502,0.6792732448816673,-4.422784034332725,1.1302630907101825,-2.3009339163019873,-0.47232904990166796,1.3657435764835522,-1.4260865725317717,1.4209193916778635,-1.232521241970057,-0.47704224838038206,-0.5305391854208189,-1.7493231103823863,0.09404250153613176,-0.31655484279420143,0.1594785272517841,-2.1606249421825234,-0.9200370349515399,-0.4163022927672473,0.5266805216881556,-0.05140610818204225,-0.8562213297779406,0.33007282180116154,0.1301934402024341,0.5632493248991501,-0.8677616452159318,1.069776919645536,-0.29706225993677865,0.23572695516375053,-0.10615776925879793,-0.5351274632747196,0.43634266420702644,1.1577589465909468,0.7901920075731578,0.3053828581725812,0.39215299619274874,0.10908190509922323,0.03162303599915021,4
